,genome_id,pcr_genes,quadruplex,CE_alleles,phylogroup
744,562.96351,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
745,562.106208,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
746,562.79193,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
747,562.28731,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
748,562.18998,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
749,562.50419,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
750,562.61702,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
751,562.106230,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
752,562.112402,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
753,1055538.8,"['trpA', 'trpBA', 'chuA', 'arpA']","['+', '+', '-', '-']",[],D
754,562.13746,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
755,562.67257,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
756,562.114701,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
757,562.107316,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
758,562.60624,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '-', '-', '+']","['ArpAgpE', 'trpAgpC']",B1
759,562.28399,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
760,1045010.21,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
761,562.109882,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
762,562.46749,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
763,562.79194,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
764,562.28736,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '-', '-', '+']","['ArpAgpE', 'trpAgpC']",B1
765,562.58217,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
766,1033813.3,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
767,562.79352,"['ybgD', 'trpA', 'trpBA', 'arpA', 'arpA']","['+', '-', '-', '-']",[],A
768,562.108537,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
769,562.33984,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
770,562.51598,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
771,562.96302,"['trpA', 'trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
772,83334.369,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
773,562.28306,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
774,562.89910,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
775,562.48217,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'ArpAgpE']","['+', '-', '-', '+']",['ArpAgpE'],B1
776,316401.27,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
777,562.86732,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
778,562.108563,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
779,562.67832,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
780,83334.356,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
781,1055534.4,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
782,1392854.3,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
783,83334.500,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
784,562.110765,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
785,562.110557,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
786,562.46722,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
787,562.75732,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
788,562.102254,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
789,2810407.4,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
790,562.45705,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
791,83334.190,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
792,562.17722,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
793,562.108564,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
794,562.7246,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
795,562.29015,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
796,562.96305,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
797,208962.298,"['ybgD', 'trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
798,562.88831,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
799,562.63039,"['trpA', 'trpBA', 'chuA']","['-', '+', '-', '-']",[],F
800,409438.11,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
801,562.19210,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
802,562.78015,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
803,83334.197,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
804,562.102253,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
805,562.46725,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
806,562.19821,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
807,562.50640,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
808,562.70075,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
809,562.110762,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
810,83334.351,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
811,562.48226,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
812,2605619.14,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
813,562.108552,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
814,562.110559,"['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],G
815,562.78023,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
816,83334.358,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
817,562.6958,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
818,562.96333,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
819,562.77292,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
820,562.54010,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
821,562.51562,"['ybgD', 'trpA', 'trpBA', 'trpAgpC']","['-', '-', '-', '-']",['trpAgpC'],Unknown
822,562.106093,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
823,562.48219,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
824,208962.291,"['ybgD', 'trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
825,562.70615,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
826,83334.367,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
827,562.50212,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
828,562.110566,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
829,562.46713,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
830,562.51596,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
831,562.96334,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
832,562.78024,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
833,562.103981,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
834,562.108555,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
835,83334.199,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
836,562.48221,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
837,2605619.13,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
838,562.55131,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
839,562.20506,"['trpBA', 'chuA', 'aesI']","['-', '+', '-', '-']",['aesI'],F
840,562.104353,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
841,562.110561,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
842,562.46714,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
843,83334.360,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
844,562.50215,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
845,208962.296,"['trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
846,562.6960,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
847,562.7248,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
848,569579.3,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
849,562.104195,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
850,511145.186,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
851,562.75682,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
852,562.76463,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
853,562.67511,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
854,562.70760,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
855,562.80912,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
856,562.14017,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
857,83333.84,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
858,562.16324,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
859,562.75676,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
860,2857061.3,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
861,562.22323,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
862,562.29156,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
863,562.12925,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
864,562.75649,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
865,562.66850,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
866,562.94175,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
867,562.28414,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
868,562.16323,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
869,562.70767,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
870,564.103,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
871,562.80915,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
872,562.9095,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
873,562.67516,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
874,562.76464,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
875,562.75685,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
876,469008.91,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
877,562.34087,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
878,511145.181,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
879,562.30427,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
880,562.96073,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
881,562.70758,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
882,562.58132,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
883,562.50951,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
884,562.66857,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
885,562.94172,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
886,562.28413,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
887,83334.488,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
888,562.19192,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
889,562.45679,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
890,562.114629,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
891,562.52633,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
892,562.80923,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
893,83334.475,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
894,562.74553,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
895,83334.481,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
896,511145.1149,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
897,562.96045,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
898,2778657.3,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
899,562.68765,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
900,562.96089,"['trpA', 'trpBA', 'chuA']","['-', '+', '-', '-']",[],F
901,562.76455,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
902,562.114627,"['trpBA', 'chuA', 'aesI']","['-', '+', '-', '-']",['aesI'],F
903,83334.486,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
904,562.74554,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
905,439855.10,"['trpA', 'trpBA', 'chuA']","['-', '+', '-', '-']",[],F
906,562.53978,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
907,562.80924,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
908,562.70756,"['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],G
909,562.52634,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
910,1050617.5,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
911,562.59441,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
912,562.34089,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
913,562.67518,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
914,2778657.4,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
915,562.70769,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
916,562.96042,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
917,562.80771,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
918,562.61489,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
919,562.59071,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
920,562.29134,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
921,2861805.4,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
922,562.15198,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
923,1055538.13,"['trpA', 'trpBA', 'chuA', 'arpA']","['+', '+', '-', '-']",[],D
924,562.94117,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
925,562.78134,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
926,562.7956,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
927,562.63785,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
928,562.102140,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
929,562.50795,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
930,83334.614,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
931,562.68399,"['trpBA', 'chuA', 'aesI']","['-', '+', '-', '-']",['aesI'],F
932,564.44,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
933,562.70530,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
934,562.33465,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
935,562.110015,"['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],G
936,83333.107,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
937,562.96029,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
938,562.78133,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
939,562.70508,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
940,1055538.14,"['trpA', 'trpBA', 'chuA', 'arpA']","['+', '+', '-', '-']",[],D
941,2861805.3,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
942,562.58150,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
943,562.29133,"['ybgD', 'trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],G
944,562.45429,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
945,562.108442,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
946,564.88,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
947,562.79227,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
948,562.33462,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
949,562.110012,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
950,562.114680,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
951,562.109769,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
